,citycode,Year,Month,Day,Pre
602257,120000,2020,12,18,2.802764351
604601,120000,2020,12,19,0.011290517
606405,120000,2020,12,20,0.0580503
607787,120000,2020,12,21,1.64522005
609935,120000,2020,12,22,0.332697453
610981,120000,2020,12,23,0
613373,120000,2020,12,24,0
614506,120000,2020,12,25,0.019758405
616844,120000,2020,12,26,0
618263,120000,2020,12,27,0
620533,120000,2020,12,28,0
621762,120000,2020,12,29,0
623032,120000,2020,12,30,0.013261032
625643,120000,2020,12,31,0
630591,120000,2005,1,1,0
634763,120000,2005,1,2,0
636824,120000,2005,1,3,0
644116,120000,2005,1,4,0
648934,120000,2005,1,5,1.506610564
650559,120000,2005,1,6,0
655019,120000,2005,1,7,0
663231,120000,2005,1,8,0
664986,120000,2005,1,9,0
669678,120000,2005,1,10,0
678528,120000,2005,1,11,0
682712,120000,2005,1,12,0
685568,120000,2005,1,13,0
688128,120000,2005,1,14,0.000262019
697562,120000,2005,1,15,0
701215,120000,2005,1,16,0
705081,120000,2005,1,17,0
710343,120000,2005,1,18,0
715453,120000,2005,1,19,0
721133,120000,2005,1,20,0
722682,120000,2005,1,21,0
730228,120000,2005,1,22,0
734268,120000,2005,1,23,0
739768,120000,2005,1,24,0.002829808
742425,120000,2005,1,25,0.013310577
750268,120000,2005,1,26,0
753766,120000,2005,1,27,0.000995673
755993,120000,2005,1,28,0.130223556
763846,120000,2005,1,29,0
765954,120000,2005,1,30,0
770442,120000,2005,1,31,0
774775,120000,2005,2,1,0
779187,120000,2005,2,2,0
785298,120000,2005,2,3,0.006550481
788847,120000,2005,2,4,0.000576442
797293,120000,2005,2,5,0.088300481
800683,120000,2005,2,6,0.405343749
806067,120000,2005,2,7,0.108580767
808580,120000,2005,2,8,0.177229807
815541,120000,2005,2,9,0
819304,120000,2005,2,10,0
823376,120000,2005,2,11,0
829116,120000,2005,2,12,0
836514,120000,2005,2,13,0.18818221
840643,120000,2005,2,14,1.146229308
845359,120000,2005,2,15,5.560205255
848582,120000,2005,2,16,0.017764903
852811,120000,2005,2,17,0.25714567
857485,120000,2005,2,18,0
864486,120000,2005,2,19,0
865392,120000,2005,2,20,0
871607,120000,2005,2,21,0.54405673
876072,120000,2005,2,22,0.094326921
882102,120000,2005,2,23,0.507269223
884841,120000,2005,2,24,0.498255759
890655,120000,2005,2,25,0
896538,120000,2005,2,26,0
899988,120000,2005,2,27,0.002620192
906221,120000,2005,2,28,1.19826633
910865,120000,2005,3,1,0.298387499
913875,120000,2005,3,2,0.000314423
919513,120000,2005,3,3,0.128808652
923495,120000,2005,3,4,0.000157212
929649,120000,2005,3,5,0
936306,120000,2005,3,6,0
939974,120000,2005,3,7,0
943477,120000,2005,3,8,5.24E-05
948063,120000,2005,3,9,0.000157212
954372,120000,2005,3,10,0
958873,120000,2005,3,11,0
961707,120000,2005,3,12,0
968956,120000,2005,3,13,0
971446,120000,2005,3,14,0
977723,120000,2005,3,15,0
981359,120000,2005,3,16,0.019808653
987803,120000,2005,3,17,0.063303845
989865,120000,2005,3,18,0
994559,120000,2005,3,19,0
1001430,120000,2005,3,20,0
1006610,120000,2005,3,21,0
1012145,120000,2005,3,22,0
1016526,120000,2005,3,23,0.088562498
1020128,120000,2005,3,24,0
1027306,120000,2005,3,25,0
1029970,120000,2005,3,26,0
1033103,120000,2005,3,27,0
1038580,120000,2005,3,28,0
1046425,120000,2005,3,29,0
1049672,120000,2005,3,30,0
1054867,120000,2005,3,31,0.18378029
1059532,120000,2005,4,1,0.510832684
1061629,120000,2005,4,2,0.10150625
1066897,120000,2005,4,3,0
1072640,120000,2005,4,4,5.24E-05
1079061,120000,2005,4,5,0.138398555
1084524,120000,2005,4,6,0.008122596
1087021,120000,2005,4,7,1.650878354
1093630,120000,2005,4,8,8.340334012
1099405,120000,2005,4,9,0
1102157,120000,2005,4,10,0
1107925,120000,2005,4,11,0
1112855,120000,2005,4,12,0
1116172,120000,2005,4,13,0
1123436,120000,2005,4,14,0
1126166,120000,2005,4,15,0
1130354,120000,2005,4,16,0.000995673
1134100,120000,2005,4,17,0.014463461
1138286,120000,2005,4,18,1.570805277
1144084,120000,2005,4,19,1.075746117
1151833,120000,2005,4,20,0.000157212
1156111,120000,2005,4,21,0
1159878,120000,2005,4,22,0.008489423
1162756,120000,2005,4,23,0.201387978
1170088,120000,2005,4,24,0
1173519,120000,2005,4,25,0.013729808
1179784,120000,2005,4,26,0.024996634
1185329,120000,2005,4,27,0
1187347,120000,2005,4,28,0
1194398,120000,2005,4,29,0
1196392,120000,2005,4,30,0.116284132
1202586,120000,2005,5,1,0
1205816,120000,2005,5,2,0
1212376,120000,2005,5,3,0
1215938,120000,2005,5,4,0.682822099
1221049,120000,2005,5,5,1.170073068
1228946,120000,2005,5,6,0.466394229
1231790,120000,2005,5,7,0.005502404
1234258,120000,2005,5,8,0
1242702,120000,2005,5,9,0
1245478,120000,2005,5,10,5.998406221
1250789,120000,2005,5,11,0
1254694,120000,2005,5,12,13.66849487
1259373,120000,2005,5,13,6.483822992
1266827,120000,2005,5,14,0.003511058
1271869,120000,2005,5,15,0.435842779
1272508,120000,2005,5,16,28.73528173
1278931,120000,2005,5,17,4.476231671
1282861,120000,2005,5,18,0
1287845,120000,2005,5,19,0
1291417,120000,2005,5,20,0.164181247
1297293,120000,2005,5,21,3.316377374
1301693,120000,2005,5,22,0.071269231
1310251,120000,2005,5,23,0
1312606,120000,2005,5,24,0
1317137,120000,2005,5,25,0.155482209
1321392,120000,2005,5,26,0
1327404,120000,2005,5,27,0.228375958
1331849,120000,2005,5,28,0
1338362,120000,2005,5,29,0.70341682
1343471,120000,2005,5,30,0.433903838
1345515,120000,2005,5,31,10.79472067
1353150,120000,2005,6,1,1.612675932
1358052,120000,2005,6,2,0.004821154
1361816,120000,2005,6,3,0
1367622,120000,2005,6,4,0
1370015,120000,2005,6,5,5.281731148
1376234,120000,2005,6,6,0
1378638,120000,2005,6,7,5.981846549
1384278,120000,2005,6,8,5.470961471
1390142,120000,2005,6,9,4.342077879
1395764,120000,2005,6,10,0.149874999
1399435,120000,2005,6,11,0.07451827
1403643,120000,2005,6,12,0.388207695
1411047,120000,2005,6,13,9.83525855
1414321,120000,2005,6,14,1.652031215
1416626,120000,2005,6,15,0.003877885
1420967,120000,2005,6,16,0.004139904
1429005,120000,2005,6,17,1.840318271
1431625,120000,2005,6,18,5.24E-05
1436765,120000,2005,6,19,7.261967765
1440704,120000,2005,6,20,0.008122596
1445106,120000,2005,6,21,0.357341824
1452142,120000,2005,6,22,0
1457721,120000,2005,6,23,0.099724517
1462988,120000,2005,6,24,0.334703362
1466707,120000,2005,6,25,3.358195645
1470282,120000,2005,6,26,2.869739377
1475087,120000,2005,6,27,0.123777883
1479990,120000,2005,6,28,20.36885087
1484715,120000,2005,6,29,0.133734614
1488924,120000,2005,6,30,0
1492517,120000,2005,7,1,0.007598558
1501004,120000,2005,7,2,2.080223064
1502313,120000,2005,7,3,0
1509017,120000,2005,7,4,0
1514079,120000,2005,7,5,0
1516482,120000,2005,7,6,0.000576442
1522171,120000,2005,7,7,0.053871153
1530097,120000,2005,7,8,3.265283613
1532077,120000,2005,7,9,1.76024519
1537436,120000,2005,7,10,0.905957691
1543630,120000,2005,7,11,11.16416774
1546811,120000,2005,7,12,1.966611503
1553993,120000,2005,7,13,9.541587444
1558436,120000,2005,7,14,1.711457218
1560879,120000,2005,7,15,1.076741827
1567305,120000,2005,7,16,1.759825936
1572879,120000,2005,7,17,1.864790834
1574249,120000,2005,7,18,1.51436633
1579922,120000,2005,7,19,0.359175959
1584732,120000,2005,7,20,0.151499516
1590038,120000,2005,7,21,0.072684135
1594966,120000,2005,7,22,6.518042763
1601602,120000,2005,7,23,63.7325614
1604208,120000,2005,7,24,26.88799382
1611525,120000,2005,7,25,0.010428365
1614489,120000,2005,7,26,0.691416335
1619540,120000,2005,7,27,4.844787954
1624602,120000,2005,7,28,0.000314423
1627911,120000,2005,7,29,0
1632620,120000,2005,7,30,11.53356243
1639930,120000,2005,7,31,4.201583141
1644237,120000,2005,8,1,2.811309122
1648685,120000,2005,8,2,0.370442785
1650758,120000,2005,8,3,1.236468739
1656124,120000,2005,8,4,2.938074017
1660370,120000,2005,8,5,3.917449456
1668164,120000,2005,8,6,2.083943745
1670029,120000,2005,8,7,2.624279765
1676277,120000,2005,8,8,46.94415096
1679478,120000,2005,8,9,13.33578301
1687125,120000,2005,8,10,2.819798517
1692513,120000,2005,8,11,2.600016795
1697878,120000,2005,8,12,21.43338256
1702226,120000,2005,8,13,3.96361731
1703758,120000,2005,8,14,0.015825961
1710687,120000,2005,8,15,3.855350935
1713028,120000,2005,8,16,46.7788169
1720350,120000,2005,8,17,3.913204772
1723169,120000,2005,8,18,0
1728326,120000,2005,8,19,0
1734046,120000,2005,8,20,0
1741397,120000,2005,8,21,0.000576442
1744078,120000,2005,8,22,0.083636537
1748843,120000,2005,8,23,0.058744711
1752547,120000,2005,8,24,0.214541346
1756049,120000,2005,8,25,0.003615865
1762605,120000,2005,8,26,2.562967301
1767557,120000,2005,8,27,0.612496148
1773325,120000,2005,8,28,0.213964902
1776972,120000,2005,8,29,0.000890865
1782609,120000,2005,8,30,0.225703365
1786873,120000,2005,8,31,0.116336537
1789657,120000,2005,9,1,0.0149875
1798837,120000,2005,9,2,0
1798960,120000,2005,9,3,0
1805674,120000,2005,9,4,0
1813053,120000,2005,9,5,0
1814836,120000,2005,9,6,0
1821497,120000,2005,9,7,0
1823735,120000,2005,9,8,0
1828458,120000,2005,9,9,0
1832560,120000,2005,9,10,0.021537981
1837895,120000,2005,9,11,0.000419231
1842655,120000,2005,9,12,0.104283652
1847407,120000,2005,9,13,0
1853104,120000,2005,9,14,0
1860233,120000,2005,9,15,11.86370657
1863279,120000,2005,9,16,0
1870726,120000,2005,9,17,0
1872106,120000,2005,9,18,2.071838429
1875624,120000,2005,9,19,1.728278852
1884854,120000,2005,9,20,1.38188941
1887275,120000,2005,9,21,0
1894114,120000,2005,9,22,0
1897816,120000,2005,9,23,0.038202403
1903837,120000,2005,9,24,0.000524038
1905755,120000,2005,9,25,0.08966298
1910318,120000,2005,9,26,0.000576442
1916509,120000,2005,9,27,0.041399038
1921604,120000,2005,9,28,1.60240478
1926553,120000,2005,9,29,4.826394206
1932042,120000,2005,9,30,0.231258169
1933836,120000,2005,10,1,0.033695672
1938138,120000,2005,10,2,0
1944029,120000,2005,10,3,0
1949673,120000,2005,10,4,0
1953666,120000,2005,10,5,0
1959737,120000,2005,10,6,3.683885496
1964339,120000,2005,10,7,0.018970192
1971195,120000,2005,10,8,0
1972796,120000,2005,10,9,0
1980492,120000,2005,10,10,0
1984287,120000,2005,10,11,0.111829807
1990225,120000,2005,10,12,1.454416319
1994340,120000,2005,10,13,0.785900471
1995703,120000,2005,10,14,0
2001808,120000,2005,10,15,0
2005574,120000,2005,10,16,0
2009634,120000,2005,10,17,0
2018191,120000,2005,10,18,0
2022175,120000,2005,10,19,0
2026448,120000,2005,10,20,0.028245673
2033008,120000,2005,10,21,0
2036345,120000,2005,10,22,0
2040126,120000,2005,10,23,0
2047416,120000,2005,10,24,0
2052240,120000,2005,10,25,0.004192308
2052862,120000,2005,10,26,1.540987477
2060694,120000,2005,10,27,1.657114407
2063129,120000,2005,10,28,0
2068729,120000,2005,10,29,0
2072154,120000,2005,10,30,0
2081091,120000,2005,10,31,0
2083076,120000,2005,11,1,0
2088085,120000,2005,11,2,0
2093233,120000,2005,11,3,0
2099720,120000,2005,11,4,0.19609519
2101884,120000,2005,11,5,1.268906725
2105353,120000,2005,11,6,0
2113800,120000,2005,11,7,0.004925962
2119023,120000,2005,11,8,0
2121389,120000,2005,11,9,0
2126647,120000,2005,11,10,0
2129571,120000,2005,11,11,0
2137510,120000,2005,11,12,0.016559616
2141231,120000,2005,11,13,0
2146187,120000,2005,11,14,0
2152648,120000,2005,11,15,0
2153537,120000,2005,11,16,0
2162504,120000,2005,11,17,0
2165049,120000,2005,11,18,1.216240848
2168950,120000,2005,11,19,0.873205278
2174238,120000,2005,11,20,0.000209615
2179821,120000,2005,11,21,0
2185204,120000,2005,11,22,0
2187457,120000,2005,11,23,0
2194332,120000,2005,11,24,0
2201104,120000,2005,11,25,0
2204599,120000,2005,11,26,0
2209834,120000,2005,11,27,0.018446153
2214225,120000,2005,11,28,0
2220140,120000,2005,11,29,0
2220971,120000,2005,11,30,0
2227290,120000,2005,12,1,0.013362981
2231270,120000,2005,12,2,1.872703835
2235441,120000,2005,12,3,0.525138929
2243489,120000,2005,12,4,0.000471635
2247304,120000,2005,12,5,0
2251103,120000,2005,12,6,0
2253920,120000,2005,12,7,0
2262129,120000,2005,12,8,0
2267947,120000,2005,12,9,0.034743749
2272063,120000,2005,12,10,0.000157212
2274347,120000,2005,12,11,0
2279408,120000,2005,12,12,0
2286917,120000,2005,12,13,0
2288752,120000,2005,12,14,0
2292700,120000,2005,12,15,0
2299552,120000,2005,12,16,0
2305817,120000,2005,12,17,0
2308344,120000,2005,12,18,0
2313692,120000,2005,12,19,0.584826917
2318808,120000,2005,12,20,0.260027885
2324456,120000,2005,12,21,0
2329319,120000,2005,12,22,0
2333347,120000,2005,12,23,0
2336150,120000,2005,12,24,0
2340979,120000,2005,12,25,5.24E-05
2349411,120000,2005,12,26,5.24E-05
2350382,120000,2005,12,27,0.235398073
2356011,120000,2005,12,28,0.471477401
2359450,120000,2005,12,29,0.046953845
2364536,120000,2005,12,30,0.209248555
2369660,120000,2005,12,31,0.044281249
627413,120000,2006,1,1,1.67E-13
635025,120000,2006,1,2,1.67E-13
637113,120000,2006,1,3,0.177420717
641627,120000,2006,1,4,1.67E-13
648654,120000,2006,1,5,1.67E-13
652177,120000,2006,1,6,1.67E-13
659307,120000,2006,1,7,1.67E-13
660036,120000,2006,1,8,1.67E-13
664699,120000,2006,1,9,0.000162077
673425,120000,2006,1,10,0.000162077
674283,120000,2006,1,11,0.113994432
679580,120000,2006,1,12,0.410433979
684966,120000,2006,1,13,0.00064831
691518,120000,2006,1,14,0.000972464
697342,120000,2006,1,15,1.67E-13
701610,120000,2006,1,16,0.372075667
704975,120000,2006,1,17,0.50757236
707830,120000,2006,1,18,1.67E-13
712137,120000,2006,1,19,0.005024399
720842,120000,2006,1,20,0.057645525
725540,120000,2006,1,21,0.002755316
727375,120000,2006,1,22,1.67E-13
732187,120000,2006,1,23,1.67E-13
737201,120000,2006,1,24,0.000972464
744963,120000,2006,1,25,1.67E-13
747292,120000,2006,1,26,1.67E-13
753379,120000,2006,1,27,1.67E-13
759122,120000,2006,1,28,0.236687017
764350,120000,2006,1,29,0.090385158
767191,120000,2006,1,30,0.012696062
773626,120000,2006,1,31,0.045543747
776651,120000,2006,2,1,0.030524575
783369,120000,2006,2,2,0.000810387
784651,120000,2006,2,3,1.67E-13
792608,120000,2006,2,4,1.67E-13
798144,120000,2006,2,5,1.456589517
801103,120000,2006,2,6,7.073381492
805783,120000,2006,2,7,1.67E-13
812121,120000,2006,2,8,1.67E-13
815444,120000,2006,2,9,1.67E-13
820627,120000,2006,2,10,1.67E-13
826072,120000,2006,2,11,1.67E-13
830487,120000,2006,2,12,0.001836877
835981,120000,2006,2,13,0.040411296
839072,120000,2006,2,14,0.004105961
845507,120000,2006,2,15,0.003835832
847900,120000,2006,2,16,1.67E-13
851562,120000,2006,2,17,1.67E-13
856205,120000,2006,2,18,1.67E-13
862391,120000,2006,2,19,1.67E-13
869688,120000,2006,2,20,1.67E-13
870112,120000,2006,2,21,1.67E-13
877295,120000,2006,2,22,1.67E-13
882842,120000,2006,2,23,0.004970373
887039,120000,2006,2,24,0.917033872
890715,120000,2006,2,25,2.311061518
894598,120000,2006,2,26,1.67E-13
902384,120000,2006,2,27,0.371967613
908331,120000,2006,2,28,0.119342986
910577,120000,2006,3,1,1.67E-13
917578,120000,2006,3,2,1.67E-13
920962,120000,2006,3,3,1.429468552
922780,120000,2006,3,4,0.000108052
928380,120000,2006,3,5,1.67E-13
933508,120000,2006,3,6,1.67E-13
938571,120000,2006,3,7,0.099029285
942961,120000,2006,3,8,0.317347529
949235,120000,2006,3,9,0.018800977
954764,120000,2006,3,10,0.873272985
960555,120000,2006,3,11,0.728970078
965508,120000,2006,3,12,1.67E-13
968042,120000,2006,3,13,1.67E-13
970670,120000,2006,3,14,1.67E-13
978251,120000,2006,3,15,1.67E-13
984516,120000,2006,3,16,1.67E-13
986558,120000,2006,3,17,1.67E-13
992112,120000,2006,3,18,1.67E-13
995718,120000,2006,3,19,0.010426978
1001440,120000,2006,3,20,1.67E-13
1004215,120000,2006,3,21,0.029552111
1008989,120000,2006,3,22,0.001620774
1015208,120000,2006,3,23,1.67E-13
1023256,120000,2006,3,24,1.67E-13
1026417,120000,2006,3,25,0.021610319
1028430,120000,2006,3,26,0.069963406
1037244,120000,2006,3,27,0.03457651
1039611,120000,2006,3,28,1.67E-13
1047151,120000,2006,3,29,1.67E-13
1047949,120000,2006,3,30,1.67E-13
1053247,120000,2006,3,31,4.264202091
1060164,120000,2006,4,1,1.909487783
1066215,120000,2006,4,2,1.67E-13
1066744,120000,2006,4,3,1.67E-13
1071243,120000,2006,4,4,1.67E-13
1080513,120000,2006,4,5,5.076425965
1081699,120000,2006,4,6,2.030937768
1085884,120000,2006,4,7,0.003457651
1094152,120000,2006,4,8,0.068018478
1095614,120000,2006,4,9,0.000162077
1100689,120000,2006,4,10,0.019611365
1107231,120000,2006,4,11,2.204144477
1113310,120000,2006,4,12,0.074501574
1114385,120000,2006,4,13,1.67E-13
1119319,120000,2006,4,14,0.017180203
1126902,120000,2006,4,15,0.116101438
1128721,120000,2006,4,16,0.355057539
1137371,120000,2006,4,17,0.989914674
1142515,120000,2006,4,18,0.211619048
1147604,120000,2006,4,19,0.08379401
1149411,120000,2006,4,20,1.67E-13
1156764,120000,2006,4,21,1.67E-13
1159415,120000,2006,4,22,0.19886896
1163381,120000,2006,4,23,1.67E-13
1170591,120000,2006,4,24,1.67E-13
1175211,120000,2006,4,25,0.109888469
1177492,120000,2006,4,26,0.947936638
1182177,120000,2006,4,27,1.520015789
1189469,120000,2006,4,28,0.016045662
1191662,120000,2006,4,29,1.67E-13
1198535,120000,2006,4,30,1.67E-13
1200663,120000,2006,5,1,1.67E-13
1208484,120000,2006,5,2,1.67E-13
1210681,120000,2006,5,3,1.67E-13
1219526,120000,2006,5,4,4.818074617
1220233,120000,2006,5,5,0.002971419
1224439,120000,2006,5,6,0.002755316
1233443,120000,2006,5,7,0.007995818
1237832,120000,2006,5,8,0.33285293
1241884,120000,2006,5,9,2.286047555
1247562,120000,2006,5,10,1.67E-13
1249808,120000,2006,5,11,0.618703422
1253617,120000,2006,5,12,0.32599166
1259474,120000,2006,5,13,1.67E-13
1266333,120000,2006,5,14,1.67E-13
1271843,120000,2006,5,15,1.67E-13
1276601,120000,2006,5,16,0.982567177
1278573,120000,2006,5,17,1.67E-13
1285534,120000,2006,5,18,0.61632628
1287600,120000,2006,5,19,0.013074243
1293423,120000,2006,5,20,12.6172926
1299780,120000,2006,5,21,3.665704394
1304697,120000,2006,5,22,1.67E-13
1305898,120000,2006,5,23,1.67E-13
1312703,120000,2006,5,24,1.398403744
1318604,120000,2006,5,25,0.55538519
1324642,120000,2006,5,26,25.53205112
1325104,120000,2006,5,27,4.182190973
1331214,120000,2006,5,28,1.67E-13
1337766,120000,2006,5,29,1.67E-13
1340730,120000,2006,5,30,1.67E-13
1348468,120000,2006,5,31,1.67E-13
1349803,120000,2006,6,1,1.67E-13
1358291,120000,2006,6,2,0.035927155
1359376,120000,2006,6,3,0.050784249
1365604,120000,2006,6,4,0.010426979
1371462,120000,2006,6,5,0.017234229
1376449,120000,2006,6,6,0.439824011
1381122,120000,2006,6,7,0.978839397
1383014,120000,2006,6,8,0.172666443
1387435,120000,2006,6,9,0.16569712
1392240,120000,2006,6,10,0.001188568
1397221,120000,2006,6,11,0.009940747
1403908,120000,2006,6,12,3.138520607
1409550,120000,2006,6,13,13.36149791
1414984,120000,2006,6,14,0.281528426
1419962,120000,2006,6,15,0.116857798
1422967,120000,2006,6,16,0.008157895
1428367,120000,2006,6,17,1.67E-13
1433528,120000,2006,6,18,0.105620433
1437289,120000,2006,6,19,2.956021503
1442421,120000,2006,6,20,0.160834799
1446600,120000,2006,6,21,5.40E-05
1449994,120000,2006,6,22,0.004214012
1455719,120000,2006,6,23,0.487312695
1463101,120000,2006,6,24,0.754038055
1465897,120000,2006,6,25,6.228580076
1471019,120000,2006,6,26,0.032091323
1474175,120000,2006,6,27,10.94530231
1480935,120000,2006,6,28,27.53905563
1487229,120000,2006,6,29,21.98088161
1491531,120000,2006,6,30,4.115577131
1496304,120000,2006,7,1,0.405463606
1499300,120000,2006,7,2,1.67E-13
1502688,120000,2006,7,3,0.030202021
1511036,120000,2006,7,4,10.4113653
1513330,120000,2006,7,5,11.12958434
